id,name,brand,kind,status,physicalCount,functionSheetCount,functionTableCount,purposeRows,completeDeviceApproved,missing
waveshare-rp2040-rp2040-geek,RP2040-GEEK,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-keyboard-3,RP2040-Keyboard-3,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-lcd-0-96,RP2040-LCD-0.96,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-lcd-0-99-b,RP2040-LCD-0.99-B,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-lcd-1-28,RP2040-LCD-1.28,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-lora,RP2040-LoRa,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-matrix,RP2040-Matrix,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-one,RP2040-One,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-pizero,RP2040-PiZero,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-plus,RP2040-Plus,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-plus-with-16mb-flash,RP2040-Plus with 16MB Flash,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-plus-with-4mb-flash,RP2040-Plus with 4MB Flash,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-tiny,RP2040-Tiny,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-touch-lcd-1-28,RP2040-Touch-LCD-1.28,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-touch-lcd-1-69,RP2040-Touch-LCD-1.69,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-rp2040-rp2040-zero,RP2040-Zero,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
weact-studio-rp2040-rp2040-core,RP2040 Core,WeAct Studio,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
weact-studio-rp2040-pico,WeAct Studio Pico,WeAct Studio,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
weact-studio-rp2040-pico-16mb-variant,WeAct Studio Pico (16MB Variant),WeAct Studio,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
wee-noise-makers-rp2040-noise-nugget-2040,Noise Nugget 2040,Wee Noise Makers,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
wee-noise-makers-rp2040-noise-nugget-2040-breakout,Noise Nugget 2040 Breakout,Wee Noise Makers,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
wee-noise-makers-rp2040-noise-nugget-2040-development-kit,Noise Nugget 2040 Development Kit,Wee Noise Makers,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
weekin-rp2040-wk-50-bat-shaped-keyboard,WK-50 Bat Shaped Keyboard,WEEKIN,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
wisdpi-rp2040-ardu2040m,WisdPi Ardu2040M,WisdPi,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
wisdpi-rp2040-tiny-rp2040,WisdPi Tiny RP2040,WisdPi,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
wiznet-rp2040-w5100s-evb-pico,W5100S-EVB-Pico,WIZnet,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
wiznet-rp2040-w5500-evb-pico,W5500-EVB-Pico,WIZnet,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
wiznet-rp2040-w55rp20-evb-pico,W55RP20-EVB-Pico,WIZnet,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
zach-richard-rp2040-rp2-65-f,RP2.65-F,Zach Richard,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
adafruit-rp2350-tinychad-rp2350,Adafruit TinyChad RP2350,Adafruit,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
adafruit-rp2350-feather-rp2350,Feather RP2350,Adafruit,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
adafruit-rp2350-feather-rp2350-adalogger,Feather RP2350 Adalogger,Adafruit,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
adafruit-rp2350-fruit-jam-mini-rp2350-computer,Fruit Jam - Mini RP2350 Computer,Adafruit,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
adafruit-rp2350-metro-rp2350,Metro RP2350,Adafruit,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
cytron-technologies-rp2350-edu-pico-2-for-pico-2-w,EDU PICO 2 for Pico 2 W,Cytron Technologies,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
cytron-technologies-rp2350-iriv-io-controller-rp2350,IRIV IO Controller (RP2350),Cytron Technologies,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
cytron-technologies-rp2350-motion-2350-pro,Motion 2350 Pro,Cytron Technologies,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
datanoise-rp2350-picoadk-v2-audio-development-kit,PicoADK v2 - Audio Development Kit,Datanoise,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
elecrow-rp2350-rp2350-pico-w5,RP2350 Pico W5,Elecrow,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
invector-labs-rp2350-challenger-rp2350-bconnect,Challenger+ RP2350 BConnect,Invector Labs,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
invector-labs-rp2350-challenger-rp2350-wifi6-ble5,Challenger+ RP2350 WiFi6 BLE5,Invector Labs,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
lilygo-rp2350-t-pico-2350,T-PICO-2350,LILYGO,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
nologo-rp2350-rp2350-pico2,RP2350 Pico2,Nologo,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
nologo-rp2350-rp2350-promicro,RP2350 ProMicro,Nologo,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
nologo-rp2350-rp2350-supermini,RP2350 SuperMini,Nologo,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
nologo-rp2350-rp2350-uno,RP2350 Uno,Nologo,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
nologo-rp2350-rp2350-usb,RP2350 USB,Nologo,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
nologo-rp2350-rp2350b-super,RP2350B Super,Nologo,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
pimoroni-rp2350-badger-2350,Badger 2350,Pimoroni,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
pimoroni-rp2350-pga2350,PGA2350,Pimoroni,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
pimoroni-rp2350-pico-plus-2,Pico Plus 2,Pimoroni,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
pimoroni-rp2350-pico-plus-2-w,Pico Plus 2 W,Pimoroni,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
pimoroni-rp2350-explorer-rp2350,Pimoroni Explorer (RP2350),Pimoroni,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
pimoroni-rp2350-plasma-2350,Plasma 2350,Pimoroni,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
pimoroni-rp2350-plasma-2350-w,Plasma 2350 W,Pimoroni,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
pimoroni-rp2350-tiny-2350,Tiny 2350,Pimoroni,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
raspberry-pi-rp2350-pico-2,Raspberry Pi Pico 2,Raspberry Pi,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
raspberry-pi-rp2350-pico-2-w,Raspberry Pi Pico 2 W,Raspberry Pi,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
seeed-studio-rp2350-xiao-rp2350,XIAO RP2350,Seeed Studio,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
solder-party-rp2350-rp2350-stamp,RP2350 STAMP,Solder Party,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
solder-party-rp2350-rp2350-stamp-xl,RP2350 STAMP XL,Solder Party,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
sparkfun-rp2350-pro-micro-rp2350,Pro Micro - RP2350,SparkFun,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
sparkfun-rp2350-thing-plus-rp2350,Thing Plus - RP2350,SparkFun,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
spotpear-manufacturer-unconfirmed-rp2350-rp2350b-lcd-2-25,RP2350B-LCD-2.25,Spotpear (manufacturer unconfirmed),board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
studiolab-rp2350-real-pico-expander,Real Pico Expander,StudioLab,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
teenage-engineering-rp2350-ep-2350-ting,EP–2350 ting,Teenage Engineering,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
tinycircuits-rp2350-thumby-color,Thumby Color,TinyCircuits,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
